uf,codigo_uf,codigo_municipio,municipio,populacao_estimada
RN,24,02204,Canguaretama,34276
RN,24,02303,Caraúbas,20493
RN,24,02402,Carnaúba dos Dantas,8180
RN,24,02501,Carnaubais,10759
RN,24,02600,Ceará-Mirim,73497
RN,24,02709,Cerro Corá,11179
RN,24,02808,Coronel Ezequiel,5506
RN,24,02907,Coronel João Pessoa,4912
RN,24,03004,Cruzeta,7998
RN,24,03103,Currais Novos,44786
RN,24,03202,Doutor Severiano,7076
RN,24,03251,Parnamirim,261469
RN,24,03301,Encanto,5638
RN,24,03400,Equador,6045
RN,24,03509,Espírito Santo,10505
RN,24,03608,Extremoz,28583
RN,24,03707,Felipe Guerra,5985
RN,24,03756,Fernando Pedroza,3054
RN,24,03806,Florânia,9116
RN,24,03905,Francisco Dantas,2824
RN,24,04002,Frutuoso Gomes,4068
RN,24,04101,Galinhos,2786
RN,24,04200,Goianinha,26328
RN,24,04309,Governador Dix-Sept Rosado,13037
RN,24,04408,Grossos,10383
RN,24,04507,Guamaré,15659
RN,24,04606,Ielmo Marinho,13766
RN,24,04705,Ipanguaçu,15491
RN,24,04804,Ipueira,2241
RN,24,04853,Itajá,7548
RN,24,04903,Itaú,5878
RN,24,05009,Jaçanã,9133
RN,24,05108,Jandaíra,6878
RN,24,05207,Janduís,5268
RN,24,05306,Januário Cicco,10181
RN,24,05405,Japi,5055
RN,24,05504,Jardim de Angicos,2612
RN,24,05603,Jardim de Piranhas,14837
RN,24,05702,Jardim do Seridó,12396
RN,24,05801,João Câmara,34955
RN,24,05900,João Dias,2654
RN,24,06007,José da Penha,5951
RN,24,06106,Jucurutu,18295
RN,24,06155,Jundiá,3898
RN,24,06205,Lagoa d'Anta,6769
RN,24,06304,Lagoa de Pedras,7544
RN,24,06403,Lagoa de Velhos,2732
RN,24,06502,Lagoa Nova,15614
RN,24,06601,Lagoa Salgada,8245
RN,24,06700,Lajes,11277
RN,24,06809,Lajes Pintadas,4759
RN,24,06908,Lucrécia,3996
RN,24,07005,Luís Gomes,10116
RN,24,07104,Macaíba,80792
RN,24,07203,Macau,31814
RN,24,07252,Major Sales,4020
RN,24,07302,Marcelino Vieira,8347
RN,24,07401,Martins,8725
RN,24,07500,Maxaranguape,12371
RN,24,07609,Messias Targino,4601
RN,24,07708,Montanhas,11251
RN,24,07807,Monte Alegre,22451
RN,24,07906,Monte das Gameleiras,2105
RN,24,08003,Mossoró,297378
RN,24,08102,Natal,884122
RN,24,08201,Nísia Floresta,27602
RN,24,08300,Nova Cruz,37343
RN,24,08409,Olho-d'Água do Borges,4258
RN,24,08508,Ouro Branco,4812
RN,24,08607,Paraná,4254
RN,24,08706,Paraú,3768
RN,24,08805,Parazinho,5237
RN,24,08904,Parelhas,21477
RN,24,08953,Rio do Fogo,10848
RN,24,09100,Passa e Fica,13277
RN,24,09209,Passagem,3089
RN,24,09308,Patu,12755
RN,24,09332,Santa Maria,5551
RN,24,09407,Pau dos Ferros,30394
RN,24,09506,Pedra Grande,3237
RN,24,09605,Pedra Preta,2458
RN,24,09704,Pedro Avelino,6716
RN,24,09803,Pedro Velho,14806
RN,24,09902,Pendências,15129
RN,24,10009,Pilões,3838
RN,24,10108,Poço Branco,15413
RN,24,10207,Portalegre,7867
RN,24,10256,Porto do Mangue,6437
RN,24,10306,Serra Caiada,10395
RN,24,10405,Pureza,9621
RN,24,10504,Rafael Fernandes,5098
RN,24,10603,Rafael Godeiro,3201
RN,24,10702,Riacho da Cruz,3579
RN,24,10801,Riacho de Santana,4204
RN,24,10900,Riachuelo,8128
RN,24,11007,Rodolfo Fernandes,4467
RN,24,11056,Tibau,4106
RN,24,11106,Ruy Barbosa,3600
RN,24,11205,Santa Cruz,39674
RN,24,11403,Santana do Matos,12791
RN,24,11429,Santana do Seridó,2680
RN,24,11502,Santo Antônio,24136
RN,24,11601,São Bento do Norte,2747
RN,24,11700,São Bento do Trairí,4449
RN,24,11809,São Fernando,3584
RN,24,11908,São Francisco do Oeste,4228
RN,24,12005,São Gonçalo do Amarante,102400
RN,24,12104,São João do Sabugi,6193
RN,24,12203,São José de Mipibu,43899
RN,24,12302,São José do Campestre,12856
RN,24,12401,São José do Seridó,4634
RN,24,12500,São Miguel,23519
RN,24,12559,São Miguel do Gostoso,10282
RN,24,12609,São Paulo do Potengi,17579
RN,24,12708,São Pedro,5971
RN,24,12807,São Rafael,8202
RN,24,12906,São Tomé,11055
RN,24,13003,São Vicente,6424
RN,24,13102,Senador Elói de Souza,6086
RN,24,13201,Senador Georgino Avelino,4440
RN,24,13300,Serra de São Bento,5762
RN,24,13359,Serra do Mel,11938
RN,24,13409,Serra Negra do Norte,8078
RN,24,13508,Serrinha,6229
RN,24,13557,Serrinha dos Pintos,4800
RN,24,13607,Severiano Melo,2440
RN,24,13706,Sítio Novo,5522
RN,24,13805,Taboleiro Grande,2566
RN,24,13904,Taipu,12279
RN,24,14001,Tangará,15727
RN,24,14100,Tenente Ananias,10786
RN,24,14159,Tenente Laurentino Cruz,5952
RN,24,14209,Tibau do Sul,14180
RN,24,14308,Timbaúba dos Batistas,2414
RN,24,14407,Touros,33287
RN,24,14456,Triunfo Potiguar,3237
RN,24,14506,Umarizal,10555
RN,24,14605,Upanema,14659
RN,24,14704,Várzea,5500
RN,24,14753,Venha-Ver,4177
RN,24,14803,Vera Cruz,12481
RN,24,14902,Viçosa,1718
RN,24,15008,Vila Flor,3170
RO,11,00015,Alta Floresta D'Oeste,22945
RO,11,00023,Ariquemes,107863
RO,11,00031,Cabixi,5312
RO,11,00049,Cacoal,85359
RO,11,00056,Cerejeiras,16323
RO,11,00064,Colorado do Oeste,15882
RO,11,00072,Corumbiara,7391
RO,11,00080,Costa Marques,18331
RO,11,00098,Espigão D'Oeste,32374
RO,11,00106,Guajará-Mirim,46174
RO,11,00114,Jaru,51775
RO,11,00122,Ji-Paraná,128969
RO,11,00130,Machadinho D'Oeste,39991
RO,11,00148,Nova Brasilândia D'Oeste,20474
RO,11,00155,Ouro Preto do Oeste,36035
RO,11,00189,Pimenta Bueno,36660
RO,11,00205,Porto Velho,529544
RO,11,00254,Presidente Médici,18986
RO,11,00262,Rio Crespo,3764
RO,11,00288,Rolim de Moura,55058
RO,11,00296,Santa Luzia D'Oeste,6495
RO,11,00304,Vilhena,99854
RO,11,00320,São Miguel do Guaporé,23005
RO,11,00338,Nova Mamoré,30583
RO,11,00346,Alvorada D'Oeste,14411
RO,11,00379,Alto Alegre dos Parecis,13241
RO,11,00403,Alto Paraíso,21428
RO,11,00452,Buritis,39654
RO,11,00502,Novo Horizonte do Oeste,8538
RO,11,00601,Cacaulândia,6230
RO,11,00700,Campo Novo de Rondônia,14139
RO,11,00809,Candeias do Jamari,26693
RO,11,00908,Castanheiras,3052
RO,11,00924,Chupinguaia,11182
RO,11,00940,Cujubim,25215
RO,11,01005,Governador Jorge Teixeira,7767
RO,11,01104,Itapuã do Oeste,10458
RO,11,01203,Ministro Andreazza,9660
RO,11,01302,Mirante da Serra,10947
RO,11,01401,Monte Negro,15852
RO,11,01435,Nova União,6970
RO,11,01450,Parecis,6074
RO,11,01468,Pimenteiras do Oeste,2169
RO,11,01476,Primavera de Rondônia,2856
RO,11,01484,São Felipe D'Oeste,5172
RO,11,01492,São Francisco do Guaporé,20266
RO,11,01500,Seringueiras,11856
RO,11,01559,Teixeirópolis,4308
RO,11,01609,Theobroma,10444
RO,11,01708,Urupá,11467
RO,11,01757,Vale do Anari,11204
RO,11,01807,Vale do Paraíso,6825
RR,14,00027,Amajari,12796
RR,14,00050,Alto Alegre,15510
RR,14,00100,Boa Vista,399213
RR,14,00159,Bonfim,12409
RR,14,00175,Cantá,18335
RR,14,00209,Caracaraí,21926
RR,14,00233,Caroebe,10169
RR,14,00282,Iracema,11950
RR,14,00308,Mucajaí,17853
RR,14,00407,Normandia,11290
RR,14,00456,Pacaraima,17401
RR,14,00472,Rorainópolis,30163
RR,14,00506,São João da Baliza,8201
RR,14,00605,São Luiz,7986
RR,14,00704,Uiramutã,10559
RS,43,00034,Aceguá,4901
RS,43,00059,Água Santa,3748
RS,43,00109,Agudo,16461
RS,43,00208,Ajuricaba,7024
RS,43,00307,Alecrim,5950
RS,43,00406,Alegrete,73589
RS,43,00455,Alegria,3464
RS,43,00471,Almirante Tamandaré do Sul,1964
RS,43,00505,Alpestre,6258
RS,43,00554,Alto Alegre,1638
RS,43,00570,Alto Feliz,3028
RS,43,00604,Alvorada,210305
RS,43,00638,Amaral Ferrador,7031
RS,43,00646,Ametista do Sul,7409
RS,43,00661,André da Rocha,1333
RS,43,00703,Anta Gorda,5981
RS,43,00802,Antônio Prado,13050
RS,43,00851,Arambaré,3581
RS,43,00877,Araricá,5698
RS,43,00901,Aratiba,6235
RS,43,01008,Arroio do Meio,20805
RS,43,01057,Arroio do Sal,10065
RS,43,01073,Arroio do Padre,2937
RS,43,01107,Arroio dos Ratos,14151
RS,43,01206,Arroio do Tigre,13373
RS,43,01305,Arroio Grande,18293
RS,43,01404,Arvorezinha,10424
RS,43,01503,Augusto Pestana,6661
RS,43,01552,Áurea,3554
RS,43,01602,Bagé,121143
RS,43,01636,Balneário Pinhal,14068
RS,43,01651,Barão,6171
RS,43,01701,Barão de Cotegipe,6623
RS,43,01750,Barão do Triunfo,7487
RS,43,01800,Barracão,5275
RS,43,01859,Barra do Guarita,3248
RS,43,01875,Barra do Quaraí,4215
RS,43,01909,Barra do Ribeiro,13491
RS,43,01925,Barra do Rio Azul,1690
RS,43,01958,Barra Funda,2539
RS,43,02006,Barros Cassal,11199
RS,43,02055,Benjamin Constant do Sul,1994
RS,43,02105,Bento Gonçalves,120454
RS,43,02154,Boa Vista das Missões,2098
RS,43,02204,Boa Vista do Buricá,6712
RS,43,02220,Boa Vista do Cadeado,2470
RS,43,02238,Boa Vista do Incra,2603
RS,43,02253,Boa Vista do Sul,2783
RS,43,02303,Bom Jesus,11349
RS,43,02352,Bom Princípio,14055
RS,43,02378,Bom Progresso,1942
RS,43,02402,Bom Retiro do Sul,12328
RS,43,02451,Boqueirão do Leão,7714
RS,43,02501,Bossoroca,6279
RS,43,02584,Bozano,2123
RS,43,02600,Braga,3353
RS,43,02659,Brochier,5074
RS,43,02709,Butiá,20941
RS,43,02808,Caçapava do Sul,33624
RS,43,02907,Cacequi,12561
RS,43,03004,Cachoeira do Sul,82201
RS,43,03103,Cachoeirinha,130293
RS,43,03202,Cacique Doble,5065
RS,43,03301,Caibaté,4846
RS,43,03400,Caiçara,4743
RS,43,03509,Camaquã,66261
RS,43,03558,Camargo,2733
RS,43,03608,Cambará do Sul,6431
RS,43,03673,Campestre da Serra,3388
RS,43,03707,Campina das Missões,5474
RS,43,03806,Campinas do Sul,5454
RS,43,03905,Campo Bom,66712
RS,43,04002,Campo Novo,4484
RS,43,04101,Campos Borges,3320
RS,43,04200,Candelária,31365
RS,43,04309,Cândido Godói,6198
RS,43,04358,Candiota,9584
RS,43,04408,Canela,44998
RS,43,04507,Canguçu,56045
RS,43,04606,Canoas,346616
RS,43,04614,Canudos do Vale,1716
RS,43,04622,Capão Bonito do Sul,1654
RS,43,04630,Capão da Canoa,53049
RS,43,04655,Capão do Cipó,3651
RS,43,04663,Capão do Leão,25354
RS,43,04671,Capivari do Sul,4660
RS,43,04689,Capela de Santana,11940
RS,43,04697,Capitão,2757
RS,43,04705,Carazinho,62110
RS,43,04713,Caraá,8270
RS,43,04804,Carlos Barbosa,29833
RS,43,04853,Carlos Gomes,1377
RS,43,04903,Casca,9031
RS,43,04952,Caseiros,3202
RS,43,05009,Catuípe,8774
RS,43,05108,Caxias do Sul,510906
RS,43,05116,Centenário,2891
RS,43,05124,Cerrito,6091
RS,43,05132,Cerro Branco,4691
RS,43,05157,Cerro Grande,2311
RS,43,05173,Cerro Grande do Sul,12239
RS,43,05207,Cerro Largo,14133
RS,43,05306,Chapada,9269
RS,43,05355,Charqueadas,40789
RS,43,05371,Charrua,3279
RS,43,05405,Chiapetta,3756
RS,43,05439,Chuí,6704
RS,43,05447,Chuvisca,5441
RS,43,05454,Cidreira,16254
RS,43,05504,Ciríaco,4747
RS,43,05587,Colinas,2438
RS,43,05603,Colorado,3175
RS,43,05702,Condor,6753
RS,43,05801,Constantina,9911
RS,43,05835,Coqueiro Baixo,1501
RS,43,05850,Coqueiros do Sul,2306
RS,43,05871,Coronel Barros,2519
RS,43,05900,Coronel Bicaco,7325
RS,43,05934,Coronel Pilar,1628
RS,43,05959,Cotiporã,3853
RS,43,05975,Coxilha,2756
RS,43,06007,Crissiumal,13448
RS,43,06056,Cristal,8009
RS,43,06072,Cristal do Sul,2847
RS,43,06106,Cruz Alta,60299
RS,43,06130,Cruzaltense,1833
RS,43,06205,Cruzeiro do Sul,12348
RS,43,06304,David Canabarro,4740
RS,43,06320,Derrubadas,2805
RS,43,06353,Dezesseis de Novembro,2427
RS,43,06379,Dilermando de Aguiar,3014
RS,43,06403,Dois Irmãos,32671
RS,43,06429,Dois Irmãos das Missões,2026
RS,43,06452,Dois Lajeados,3400
RS,43,06502,Dom Feliciano,15414
RS,43,06551,Dom Pedro de Alcântara,2534
RS,43,06601,Dom Pedrito,38461
RS,43,06700,Dona Francisca,3041
RS,43,06734,Doutor Maurício Cardoso,4549
RS,43,06759,Doutor Ricardo,1983
RS,43,06767,Eldorado do Sul,41285
RS,43,06809,Encantado,22706
RS,43,06908,Encruzilhada do Sul,25877
RS,43,06924,Engenho Velho,1034
RS,43,06932,Entre-Ijuís,8475
RS,43,06957,Entre Rios do Sul,2792
RS,43,06973,Erebango,2991
RS,43,07005,Erechim,105862
RS,43,07054,Ernestina,3168
RS,43,07104,Herval,6821
RS,43,07203,Erval Grande,4859
RS,43,07302,Erval Seco,6912
RS,43,07401,Esmeralda,3282
RS,43,07450,Esperança do Sul,2926
RS,43,07500,Espumoso,15588
RS,43,07559,Estação,5958
RS,43,07609,Estância Velha,50022
RS,43,07708,Esteio,83202
RS,43,07807,Estrela,34116
RS,43,07815,Estrela Velha,3655
RS,43,07831,Eugênio de Castro,2396
RS,43,07864,Fagundes Varela,2731
RS,43,07906,Farroupilha,72331
RS,43,08003,Faxinal do Soturno,6677
RS,43,08052,Faxinalzinho,2315
RS,43,08078,Fazenda Vilanova,4533
RS,43,08102,Feliz,13547
RS,43,08201,Flores da Cunha,30745
RS,43,08250,Floriano Peixoto,1766
RS,43,08300,Fontoura Xavier,10304
RS,43,08409,Formigueiro,6664
RS,43,08433,Forquetinha,2412
RS,43,08458,Fortaleza dos Valos,4320
RS,43,08508,Frederico Westphalen,31313
RS,43,08607,Garibaldi,35070
RS,43,08656,Garruchos,2924
RS,43,08706,Gaurama,5534
RS,43,08805,General Câmara,8385
RS,43,08854,Gentil,1634
RS,43,08904,Getúlio Vargas,16212
RS,43,09001,Giruá,16004
RS,43,09050,Glorinha,8098
RS,43,09100,Gramado,36232
RS,43,09126,Gramado dos Loureiros,2082
RS,43,09159,Gramado Xavier,4325
RS,43,09209,Gravataí,281519
RS,43,09258,Guabiju,1503
RS,43,09308,Guaíba,98143
RS,43,09407,Guaporé,25727
RS,43,09506,Guarani das Missões,7537
RS,43,09555,Harmonia,4866
RS,43,09571,Herveiras,3018
RS,43,09605,Horizontina,19329
RS,43,09654,Hulha Negra,6776
RS,43,09704,Humaitá,4762
RS,43,09753,Ibarama,4406
RS,43,09803,Ibiaçá,4709
RS,43,09902,Ibiraiaras,7262
RS,43,09951,Ibirapuitã,4013
RS,43,10009,Ibirubá,20350
RS,43,10108,Igrejinha,36899
RS,43,10207,Ijuí,83475
RS,43,10306,Ilópolis,4078
RS,43,10330,Imbé,22800
RS,43,10363,Imigrante,3120
RS,43,10405,Independência,6167
RS,43,10413,Inhacorá,2226
RS,43,10439,Ipê,6640
RS,43,10462,Ipiranga do Sul,1889
RS,43,10504,Iraí,7241
RS,43,10538,Itaara,5499
RS,43,10553,Itacurubi,3465
RS,43,10579,Itapuca,2094
RS,43,10603,Itaqui,37620
RS,43,10652,Itati,2419
RS,43,10702,Itatiba do Sul,3324
RS,43,10751,Ivorá,1910
RS,43,10801,Ivoti,24293
RS,43,10850,Jaboticaba,3810
RS,43,10876,Jacuizinho,2692
RS,43,10900,Jacutinga,3561
RS,43,11007,Jaguarão,26680
RS,43,11106,Jaguari,10848
RS,43,11122,Jaquirana,3716
RS,43,11130,Jari,3503
RS,43,11155,Jóia,8560
RS,43,11205,Júlio de Castilhos,19293
RS,43,11239,Lagoa Bonita do Sul,2903
RS,43,11254,Lagoão,6452
RS,43,11270,Lagoa dos Três Cantos,1609
RS,43,11304,Lagoa Vermelha,27807
RS,43,11403,Lajeado,84014
RS,43,11429,Lajeado do Bugre,2564
RS,43,11502,Lavras do Sul,7480
RS,43,11601,Liberato Salzano,5219
RS,43,11627,Lindolfo Collor,6054
RS,43,11643,Linha Nova,1714
RS,43,11700,Machadinho,5445
RS,43,11718,Maçambará,4587
RS,43,11734,Mampituba,2981
RS,43,11759,Manoel Viana,7299
RS,43,11775,Maquiné,6714
RS,43,11791,Maratá,2691
RS,43,11809,Marau,44161
RS,43,11908,Marcelino Ramos,4402
RS,43,11981,Mariana Pimentel,3885
RS,43,12005,Mariano Moro,2031
RS,43,12054,Marques de Souza,4009
RS,43,12104,Mata,4823
RS,43,12138,Mato Castelhano,2540
RS,43,12153,Mato Leitão,4515
RS,43,12179,Mato Queimado,1648
RS,43,12203,Maximiliano de Almeida,4377
RS,43,12252,Minas do Leão,8075
RS,43,12302,Miraguaí,4925
RS,43,12351,Montauri,1453
RS,43,12377,Monte Alegre dos Campos,3226
RS,43,12385,Monte Belo do Sul,2548
RS,43,12401,Montenegro,65264
RS,43,12427,Mormaço,3085
RS,43,12443,Morrinhos do Sul,2949
RS,43,12450,Morro Redondo,6568
RS,43,12476,Morro Reuter,6407
RS,43,12500,Mostardas,12804
RS,43,12609,Muçum,4954
RS,43,12617,Muitos Capões,3162
RS,43,12625,Muliterno,1893
RS,43,12658,Não-Me-Toque,17624
RS,43,12674,Nicolau Vergueiro,1682
RS,43,12708,Nonoai,11695
RS,43,12757,Nova Alvorada,3625
RS,43,12807,Nova Araçá,4759
RS,43,12906,Nova Bassano,9916
RS,43,12955,Nova Boa Vista,1775
RS,43,13003,Nova Bréscia,3330
RS,43,13011,Nova Candelária,2698
RS,43,13037,Nova Esperança do Sul,5352
RS,43,13060,Nova Hartz,21615
RS,43,13086,Nova Pádua,2553
RS,43,13102,Nova Palma,6512
RS,43,13201,Nova Petrópolis,21353
RS,43,13300,Nova Prata,27257
RS,43,13334,Nova Ramada,2242
RS,43,13359,Nova Roma do Sul,3689
RS,43,13375,Nova Santa Rita,29300
RS,43,13391,Novo Cabrais,4196
RS,43,13409,Novo Hamburgo,246748
RS,43,13425,Novo Machado,3323
RS,43,13441,Novo Tiradentes,2211
RS,43,13466,Novo Xingu,1719
RS,43,13490,Novo Barreiro,4164
RS,43,13508,Osório,45994
RS,43,13607,Paim Filho,3828
RS,43,13656,Palmares do Sul,11318
RS,43,13706,Palmeira das Missões,33303
RS,43,13805,Palmitinho,7057
RS,43,13904,Panambi,43667
RS,43,13953,Pantano Grande,9174
RS,43,14001,Paraí,7657
RS,43,14027,Paraíso do Sul,7611
RS,43,14035,Pareci Novo,3837
RS,43,14050,Parobé,58272
RS,43,14068,Passa Sete,5702
RS,43,14076,Passo do Sobrado,6535
RS,43,14100,Passo Fundo,203275
RS,43,14134,Paulo Bento,2293
RS,43,14159,Paverama,8487
RS,43,14175,Pedras Altas,1982
RS,43,14209,Pedro Osório,7730
RS,43,14308,Pejuçara,3874
RS,43,14407,Pelotas,342405
RS,43,14423,Picada Café,5742
RS,43,14456,Pinhal,2579
RS,43,14464,Pinhal da Serra,1941
RS,43,14472,Pinhal Grande,4350
RS,43,14498,Pinheirinho do Vale,4871
RS,43,14506,Pinheiro Machado,12271
RS,43,14548,Pinto Bandeira,3003
RS,43,14555,Pirapó,2304
RS,43,14605,Piratini,20663
RS,43,14704,Planalto,10084
RS,43,14753,Poço das Antas,2098
RS,43,14779,Pontão,3904
RS,43,14787,Ponte Preta,1547
RS,43,14803,Portão,37079
RS,43,14902,Porto Alegre,1483771
RS,43,15008,Porto Lucena,4678
RS,43,15057,Porto Mauá,2374
RS,43,15073,Porto Vera Cruz,1360
RS,43,15107,Porto Xavier,10246
RS,43,15131,Pouso Novo,1639
RS,43,15149,Presidente Lucena,2901
RS,43,15156,Progresso,6244
RS,43,15172,Protásio Alves,1947
RS,43,15206,Putinga,3919
RS,43,15305,Quaraí,22687
RS,43,15313,Quatro Irmãos,1849
RS,43,15321,Quevedos,2788
RS,43,15354,Quinze de Novembro,3796
RS,43,15404,Redentora,11549
RS,43,15453,Relvado,2090
RS,43,15503,Restinga Sêca,15789
RS,43,15552,Rio dos Índios,2752
RS,43,15602,Rio Grande,211005
RS,43,15701,Rio Pardo,38275
RS,43,15750,Riozinho,4653
RS,43,15800,Roca Sales,11393
RS,43,15909,Rodeio Bonito,5867
RS,43,15958,Rolador,2323
RS,43,16006,Rolante,21349
RS,43,16105,Ronda Alta,10601
RS,43,16204,Rondinha,5130
RS,43,16303,Roque Gonzales,6847
RS,43,16402,Rosário do Sul,39422
RS,43,16428,Sagrada Família,2609
RS,43,16436,Saldanha Marinho,2650
RS,43,16451,Salto do Jacuí,12449
RS,43,16477,Salvador das Missões,2733
RS,43,16501,Salvador do Sul,7799
RS,43,16600,Sananduva,16270
RS,43,16709,Santa Bárbara do Sul,7994
RS,43,16733,Santa Cecília do Sul,1639
RS,43,16758,Santa Clara do Sul,6603
RS,43,16808,Santa Cruz do Sul,130416
RS,43,16907,Santa Maria,282123
RS,43,16956,Santa Maria do Herval,6331
RS,43,16972,Santa Margarida do Sul,2562
RS,43,17004,Santana da Boa Vista,8098
RS,43,17103,Sant'Ana do Livramento,77027
RS,43,17202,Santa Rosa,73254
RS,43,17251,Santa Tereza,1729
RS,43,17301,Santa Vitória do Palmar,29676
RS,43,17400,Santiago,49425
RS,43,17509,Santo Ângelo,77593
RS,43,17558,Santo Antônio do Palma,2128
RS,43,17608,Santo Antônio da Patrulha,42894
RS,43,17707,Santo Antônio das Missões,10175
RS,43,17756,Santo Antônio do Planalto,2019
RS,43,17806,Santo Augusto,13885
RS,43,17905,Santo Cristo,14257
RS,43,17954,Santo Expedito do Sul,2324
RS,43,18002,São Borja,60282
RS,43,18051,São Domingos do Sul,3074
RS,43,18101,São Francisco de Assis,18335
RS,43,18200,São Francisco de Paula,21710
RS,43,18309,São Gabriel,62105
RS,43,18408,São Jerônimo,24248
RS,43,18424,São João da Urtiga,4657
RS,43,18432,São João do Polêsine,2552
RS,43,18440,São Jorge,2824
RS,43,18457,São José das Missões,2537
RS,43,18465,São José do Herval,1971
RS,43,18481,São José do Hortêncio,4804
RS,43,18499,São José do Inhacorá,2073
RS,43,18507,São José do Norte,27568
RS,43,18606,São José do Ouro,6933
RS,43,18614,São José do Sul,2408
RS,43,18622,São José dos Ausentes,3527
RS,43,18705,São Leopoldo,236835
RS,43,18804,São Lourenço do Sul,43582
RS,43,18903,São Luiz Gonzaga,33468
RS,43,19000,São Marcos,21556
RS,43,19109,São Martinho,5426
RS,43,19125,São Martinho da Serra,3234
RS,43,19158,São Miguel das Missões,7673
RS,43,19208,São Nicolau,5265
RS,43,19307,São Paulo das Missões,5790
RS,43,19356,São Pedro da Serra,3801
RS,43,19364,São Pedro das Missões,2009
RS,43,19372,São Pedro do Butiá,2947
RS,43,19406,São Pedro do Sul,16198
RS,43,19505,São Sebastião do Caí,25685
RS,43,19604,São Sepé,23621
RS,43,19703,São Valentim,3299
RS,43,19711,São Valentim do Sul,2242
RS,43,19737,São Valério do Sul,2727
RS,43,19752,São Vendelino,2243
RS,43,19802,São Vicente do Sul,8721
RS,43,19901,Sapiranga,81734
RS,43,20008,Sapucaia do Sul,141075
RS,43,20107,Sarandi,24489
RS,43,20206,Seberi,10750
RS,43,20230,Sede Nova,2907
RS,43,20263,Segredo,7421
RS,43,20305,Selbach,5100
RS,43,20321,Senador Salgado Filho,2779
RS,43,20354,Sentinela do Sul,5581
RS,43,20404,Serafina Corrêa,17502
RS,43,20453,Sério,1962
RS,43,20503,Sertão,5415
RS,43,20552,Sertão Santana,6486
RS,43,20578,Sete de Setembro,1970
RS,43,20602,Severiano de Almeida,3657
RS,43,20651,Silveira Martins,2384
RS,43,20677,Sinimbu,10172
RS,43,20701,Sobradinho,14967
RS,43,20800,Soledade,31002
RS,43,20859,Tabaí,4719
RS,43,20909,Tapejara,24111
RS,43,21006,Tapera,10584
RS,43,21105,Tapes,17300
RS,43,21204,Taquara,57466
RS,43,21303,Taquari,26862
RS,43,21329,Taquaruçu do Sul,3072
RS,43,21352,Tavares,5481
RS,43,21402,Tenente Portela,13485
RS,43,21436,Terra de Areia,11204
RS,43,21451,Teutônia,33232
RS,43,21469,Tio Hugo,3030
RS,43,21477,Tiradentes do Sul,5704
RS,43,21493,Toropi,2806
RS,43,21501,Torres,38732
RS,43,21600,Tramandaí,51715
RS,43,21626,Travesseiro,2336
RS,43,21634,Três Arroios,2668
RS,43,21667,Três Cachoeiras,11053
RS,43,21709,Três Coroas,28220
RS,43,21808,Três de Maio,23906
RS,43,21832,Três Forquilhas,2697
RS,43,21857,Três Palmeiras,4271
RS,43,21907,Três Passos,23906
RS,43,21956,Trindade do Sul,5802
RS,43,22004,Triunfo,29538
RS,43,22103,Tucunduva,5678
RS,43,22152,Tunas,4569
RS,43,22186,Tupanci do Sul,1472
RS,43,22202,Tupanciretã,23948
RS,43,22251,Tupandi,4855
RS,43,22301,Tuparendi,7893
RS,43,22327,Turuçu,3438
RS,43,22343,Ubiretama,2015
RS,43,22350,União da Serra,1154
RS,43,22376,Unistalda,2338
RS,43,22400,Uruguaiana,126970
RS,43,22509,Vacaria,66218
RS,43,22525,Vale Verde,3497
RS,43,22533,Vale do Sol,11781
RS,43,22541,Vale Real,5913
RS,43,22558,Vanini,2113
RS,43,22608,Venâncio Aires,71554
RS,43,22707,Vera Cruz,26863
RS,43,22806,Veranópolis,26241
RS,43,22855,Vespasiano Corrêa,1815
RS,43,22905,Viadutos,4756
RS,43,23002,Viamão,255224
RS,43,23101,Vicente Dutra,4670
RS,43,23200,Victor Graeff,2882
RS,43,23309,Vila Flores,3385
RS,43,23358,Vila Lângaro,2091
RS,43,23408,Vila Maria,4358
RS,43,23457,Vila Nova do Sul,4280
RS,43,23507,Vista Alegre,2752
RS,43,23606,Vista Alegre do Prata,1561
RS,43,23705,Vista Gaúcha,2851
RS,43,23754,Vitória das Missões,3133
RS,43,23770,Westfália,3014
RS,43,23804,Xangri-lá,16408
SC,42,00051,Abdon Batista,2563
SC,42,00101,Abelardo Luz,17904
SC,42,00200,Agrolândia,10864
SC,42,00309,Agronômica,5448
SC,42,00408,Água Doce,7145
SC,42,00507,Águas de Chapecó,6486
SC,42,00556,Águas Frias,2366
SC,42,00606,Águas Mornas,6469
SC,42,00705,Alfredo Wagner,10036
SC,42,00754,Alto Bela Vista,1937
SC,42,00804,Anchieta,5638
SC,42,00903,Angelina,4801
SC,42,01000,Anita Garibaldi,7133
SC,42,01109,Anitápolis,3232
SC,42,01208,Antônio Carlos,8513
SC,42,01257,Apiúna,10743
SC,42,01273,Arabutã,4267
SC,42,01307,Araquari,38129
SC,42,01406,Araranguá,68228
SC,42,01505,Armazém,8674
SC,42,01604,Arroio Trinta,3550
SC,42,01653,Arvoredo,2240
SC,42,01703,Ascurra,7934
SC,42,01802,Atalanta,3210
SC,42,01901,Aurora,5679
SC,42,01950,Balneário Arroio do Silva,13071
SC,42,02008,Balneário Camboriú,142295
SC,42,02057,Balneário Barra do Sul,10795
SC,42,02073,Balneário Gaivota,10979
